ths_stock_short_name_stock,ths_reg_capital_stock,ths_controlling_holder_stock,ths_controlling_holder_held_ratio_stock,ths_actual_controller_stock,ths_actual_controller_held_ratio_stock,ths_actual_controller_type_stock,ths_company_saclle_type_stock,ths_operating_scope_stock,ths_mo_product_name_stock,ths_main_businuess_stock,ths_opponent_company_stock,ths_comparing_company_stock,ths_corp_website_stock,ths_ygzs_new_stock,ths_total_shares_stock,ths_holder_name_stock,ths_holder_held_num_stock,thscode,time
达仁堂,770094356.0,天津市医药集团有限公司,43.0080,,,,大型企业,　　中药剂、中成药、中药饮片、西药制剂、化学药品原药制造（3810）、化学药品制剂、医疗器械、营养保健品、化学试剂加工、制造、批发、零售；中药外配加工、卫生用品、健身器材、生活及环境卫生用消毒用品、药物护肤产品、日用百货、服装、鞋帽、家用电器、日用杂品、烟批发、零售；仓储、宣传广告、技术开发、转让、经济信息咨询服务、房屋租赁等。,速效救心丸、清咽滴丸、痹祺胶囊、通脉养心丸、牛黄清心丸、安宫牛黄丸、清肺消炎丸、清宫寿桃丸、胃肠安丸,中药材、中成药、中药饮片、西药制剂、医药保健品的加工、批兼零、制造。,,,www.jydrt.com.cn,,770094356.0,天津市医药集团有限公司,331202728.0,600329.SH,
